Unnamed: 0,Price_x,INDPRO,CPI,3 Mo,4 Mo,6 Mo,1 Yr,2 Yr,3 Yr,5 Yr,7 Yr,10 Yr,20 Yr,30 Yr,GDP,Rate,BBK_Index,Housing_Index,Recession,year_month
207,0.2244158758142249,0.7701181433058215,0.5671991341735318,0.0037359900373599,0.0,0.0073215375228798,0.0156438026474127,0.0345029239766081,0.0649122807017543,0.1561757719714964,0.2190132370637785,0.2869249394673123,0.4744525547445255,0.380798969072165,0.4756429836033011,0.0048543689320388,0.4376042024146675,0.2864996762255185,0,2007-7
208,0.2330933110482753,0.7803073186765026,0.5706825480374007,0.0024906600249066,0.0,0.0042708968883465,0.0168471720818291,0.0339181286549707,0.0584795321637426,0.1478622327790973,0.2160048134777377,0.2863196125907989,0.4787104622871045,0.3872422680412372,0.4801105304777033,0.0024271844660194,0.4574698735287811,0.2882064609090558,0,2007-8
209,0.201066935308461,0.79408918267475,0.5748874839579623,0.0012453300124533,0.0,0.0012202562538133,0.0072202166064981,0.0105263157894736,0.0210526315789473,0.0819477434679334,0.1323706377858002,0.1949152542372881,0.3917274939172749,0.3054123711340206,0.4801105304777033,0.0060679611650485,0.4787145121216766,0.2858178200328491,0,2007-9
210,0.1984499673737593,0.7925188079760423,0.5777913145303897,0.0,0.0,0.0,0.0060168471720818,0.0116959064327485,0.0222222222222222,0.0736342042755344,0.1143200962695547,0.1658595641646488,0.3454987834549878,0.2551546391752578,0.4801105304777033,0.0036407766990291,0.5109153496526362,0.2788877596092405,0,2007-10
211,0.2060833629068263,0.8076815973997515,0.5786961741588648,0.0012453300124533,0.0,0.0024405125076266,0.0078219013237063,0.0198830409356725,0.0362573099415204,0.0961995249406175,0.1425992779783393,0.1894673123486682,0.3527980535279805,0.2454896907216495,0.4897540207723633,0.0024271844660194,0.5506039762721595,0.2713487458563299,0,2007-11
212,0.2104793195425457,0.8076564896647431,0.581174188435539,0.0,0.0,0.0,0.0072202166064981,0.0169590643274853,0.027485380116959,0.0760095011876484,0.1191335740072202,0.1682808716707021,0.3321167883211678,0.2280927835051546,0.4897540207723633,0.0036407766990291,0.5752272188772478,0.2638697697556039,0,2007-12
213,0.2143486772062779,0.8191261595208528,0.5814935506573538,0.0,0.0,0.0012202562538133,0.0084235860409145,0.0163742690058479,0.0269005847953216,0.0736342042755344,0.1167268351383874,0.1646489104116222,0.3248175182481752,0.2242268041237114,0.4897540207723633,0.0024271844660194,0.5968538972321925,0.257445740971838,0,2008-1
214,0.227458702048012,0.8324834745453216,0.5851543879777865,0.0024906600249066,0.0,0.0036607687614399,0.0078219013237063,0.015204678362573,0.0228070175438596,0.0682897862232778,0.1125150421179302,0.1640435835351089,0.3290754257907542,0.2274484536082474,0.5009819623030352,0.0036407766990291,0.6128249267408282,0.2531530488406301,0,2008-2
215,0.2393438118896889,0.8397167847491054,0.5880345620893386,0.0099626400996264,0.0,0.0109823062843197,0.0144404332129963,0.0210526315789473,0.0280701754385964,0.0676959619952494,0.111913357400722,0.1646489104116222,0.3351581508515814,0.2396907216494846,0.5009819623030352,0.0060679611650485,0.6209341671586092,0.2524154433995034,0,2008-3
216,0.2477579476377456,0.8282128770725294,0.5908615091639213,0.0087173100871731,0.0,0.012202562538133,0.0162454873646209,0.0263157894736842,0.0409356725146198,0.0914489311163895,0.1365824308062575,0.1918886198547215,0.3607055961070559,0.2628865979381444,0.5009819623030352,0.0097087378640776,0.6135567975742753,0.2604261815624369,0,2008-4
217,0.2471145810676221,0.8442430246147103,0.5931088729470626,0.0087173100871731,0.0,0.012202562538133,0.0156438026474127,0.0187134502923976,0.0304093567251461,0.0700712589073634,0.1107099879663056,0.1682808716707021,0.3369829683698296,0.2422680412371134,0.5078362712908002,0.0109223300970873,0.6167400709199593,0.2716060500799788,0,2008-5
218,0.2367749247306903,0.8486049229420787,0.590305582333355,0.0099626400996264,0.0,0.0134228187919463,0.0168471720818291,0.0198830409356725,0.0269005847953216,0.0581947743467933,0.089049338146811,0.1398305084745762,0.3029197080291971,0.2119845360824742,0.5078362712908002,0.0133495145631068,0.6243757352485667,0.282657266485696,0,2008-6
219,0.2327017961604065,0.8488468702067054,0.5891878145570031,0.0099626400996264,0.0,0.0134228187919463,0.0156438026474127,0.0222222222222222,0.0269005847953216,0.0534441805225653,0.0770156438026474,0.1234866828087166,0.2822384428223843,0.1868556701030928,0.5078362712908002,0.0133495145631068,0.6227176056389544,0.2917572591954097,0,2008-7
220,0.2410129016748136,0.8533274596450222,0.5895781461614433,0.0112079701120797,0.0,0.0134228187919463,0.0156438026474127,0.0163742690058479,0.0187134502923976,0.0415676959619952,0.062575210589651,0.1101694915254237,0.2700729927007299,0.1713917525773196,0.513407200052493,0.0133495145631068,0.6228318442678804,0.296534540947823,0,2008-8
221,0.2510114134603276,0.8445146446570742,0.5974320911720001,0.0112079701120797,0.0,0.012202562538133,0.0168471720818291,0.0187134502923976,0.0245614035087719,0.0522565320665082,0.0806257521058965,0.1259079903147699,0.2895377128953771,0.1932989690721649,0.513407200052493,0.0097087378640776,0.6046777474859364,0.2983485357245471,0,2008-9
222,0.2601627877691664,0.8429670951720105,0.6039198755670157,0.012453300124533,0.0,0.012202562538133,0.0156438026474127,0.0163742690058479,0.0210526315789473,0.0475059382422802,0.0794223826714801,0.1307506053268765,0.3004866180048662,0.2061855670103093,0.513407200052493,0.0109223300970873,0.6084797771097418,0.2968561712273841,0,2008-10
